Fri Nov 29 23:00:00 +0000 2019,1200550002948497409,Fri Nov 29 23:00:00 +0000 2019,#BlackFraude atrapalhando meu cinema 🙄
Fri Nov 29 22:59:52 +0000 2019,1200549967875760128,Fri Nov 29 22:59:52 +0000 2019,Pior que é bem assim mesmo ! 😐😐😐😐😕😕😕 #PensamentoDaNoite #GoodVibes #DeuseBom #BlackFraude #SextaDetremuraSDV https://t.co/NO9JRoMWdv
Fri Nov 29 22:58:20 +0000 2019,1200549583925006337,Fri Nov 29 22:58:20 +0000 2019,Kkkkkkkk... apoiar bandidos. ... kkkkk. .. sai fora!!! 😡😡😡😡 #LulaBandido #BlackFraude #SextaDetremuraSDV https://t.co/jlfzXm1wLr
Fri Nov 29 22:58:18 +0000 2019,1200549573724459008,Fri Nov 29 22:58:18 +0000 2019,#BlackFraude A partir de hoje me sinto no direito de retirar a segunda etiqueta e ver o valor anterior das promoções.
Fri Nov 29 22:57:58 +0000 2019,1200549489280520193,Fri Nov 29 22:57:58 +0000 2019,"Sobre a #blackfridaybrasil, fui no @BurgerKingBR pq tinha um cupom de 6 por 15 reais.
Eu desisti quando cheguei lá...
Pior que estádio em dia de final.
Excluíram o cupom do app.
Me falaram que a reclamação no reclame aqui bateu recordes.
#BlackFraude"
Fri Nov 29 22:57:30 +0000 2019,1200549374666956801,Fri Nov 29 22:57:30 +0000 2019,#blackfraude eu na loja vendo os pacotes voando q ninguém quer levar https://t.co/tLpUn9Ad3k
Fri Nov 29 22:57:25 +0000 2019,1200549353267617793,Fri Nov 29 22:57:25 +0000 2019,Estende até amanhã seus canalhas!!  #BlackFraude https://t.co/3elHNVqBQE
Fri Nov 29 22:57:23 +0000 2019,1200549344157601792,Fri Nov 29 22:57:23 +0000 2019,"@BurgerKing antes de oferecer uma promoção, dê condições de suporta-la! #BlackFraude"
Fri Nov 29 22:57:20 +0000 2019,1200549330823852033,Fri Nov 29 22:57:20 +0000 2019,"O Brasileiro é tirado de OTÁRIO pelas lojas participantes do Black Friday. @ProconRJ

#BlackFraude #BlackFriday2019 #BlackFriday #blackfridaybrasil https://t.co/ILBmmCmqpV"
Fri Nov 29 22:57:14 +0000 2019,1200549307096674304,Fri Nov 29 22:57:14 +0000 2019,Uma Ótima noite a Todos! 😊😊😊😊 #GoodVibes #DeuseBom #BlackFraude #SextaDetremuraSDV https://t.co/PkB8o5tGW1
Fri Nov 29 22:57:06 +0000 2019,1200549272816672768,Fri Nov 29 22:57:06 +0000 2019,"Quem disse que NÃO PODE isso ou aquilo? A ESQUERDA disse? 
Então, os CONSERVADORES são guiados pelos REVOLUCIONÁRIOS?
Hora de REVER os CONCEITOS.
#BlackFraude 
#BolsonaroAte2026"
Fri Nov 29 22:56:22 +0000 2019,1200549088221179904,Fri Nov 29 22:56:22 +0000 2019,Tô namorando uma cama no site das casas Bahia há algumas semanas que estava 799. Resolvi esperar hoje pra ver se teria promoção. Adivinha? De 899 por 850. Parabéns Casas Bahia #BlackFraude
Fri Nov 29 22:56:15 +0000 2019,1200549060937207809,Fri Nov 29 22:56:15 +0000 2019,"Além das fraudes, do consumo desenfreado c impacto ambiental fortíssimo, #blackfriday é uma desumanização total, tanto p qm trabalha nessas lojas qto p o consumidor q  compra como bicho sem planejamento #BlackFraude #BlackFriday2019"
Fri Nov 29 22:56:02 +0000 2019,1200549006318944257,Fri Nov 29 22:56:02 +0000 2019,Boa Noite a Todos! ☺☺☺☺ #BoaNoite #GoodNight #DeuseBom #BlackFraude #SextaDetremuraSDV https://t.co/sn9aTQmgwS
Fri Nov 29 22:55:57 +0000 2019,1200548983866904576,Fri Nov 29 22:55:57 +0000 2019,"@kelner_eduardo @LiloVLOG Quem disse que NÃO PODE isso ou aquilo? A ESQUERDA disse? 
Então, os CONSERVADORES são guiados pelos REVOLUCIONÁRIOS?
Hora de REVER os CONCEITOS.
#BlackFraude 
#BolsonaroAte2026"
Fri Nov 29 22:55:17 +0000 2019,1200548814228246529,Fri Nov 29 22:55:17 +0000 2019,Como dizia julius : se não comprar nada o desconto e maior #BlackFraude
Fri Nov 29 22:54:45 +0000 2019,1200548683089088512,Fri Nov 29 22:54:45 +0000 2019,"Quando vocês lerem Survives 
Mas comprar nosso livro vale a pena 
#survivesbook #BlackFraude #book #blackfridaybrasil #Memes #memebook #livros #literatura https://t.co/Rmy2CmAHYm"
Fri Nov 29 22:54:35 +0000 2019,1200548641691316224,Fri Nov 29 22:54:35 +0000 2019,"Hoje nas tvs locais da minha regiāo ouvi Braqui Fradi, Braqui Fraudei, Black Fraudi e Blaque Fraidi... #BlackFriday #BlackFraude"
Fri Nov 29 22:54:04 +0000 2019,1200548508127944704,Fri Nov 29 22:54:04 +0000 2019,eu achando que o boy mudou #BlackFraude https://t.co/yAcrJqB0of
Fri Nov 29 22:53:46 +0000 2019,1200548435268710400,Fri Nov 29 22:53:46 +0000 2019,"Odeio #BlackFraude 

Só isso mesmo"
Fri Nov 29 22:53:46 +0000 2019,1200548432408125440,Fri Nov 29 22:53:46 +0000 2019,"Tentei comer hj no almoço não tinha opção vegetariana na promo, tentei comer agora não tinha promo de lanche vegetariano no ifood a #BlackFraude é só pra carnista já que vegetariano/vegano NAO COME SÓ ALFACE"
Fri Nov 29 22:53:43 +0000 2019,1200548420391514114,Fri Nov 29 22:53:43 +0000 2019,"Black Fraude @AlCapizza no app @UberEats Compre 1, leve 3. Mas não são 3 pizzas e sim 3 sabores numa pizza ""grande"". Que fraude, hein? #vergonha #BlackFraude #BlackFriday2019 https://t.co/Ud7zmN5IYe"
Fri Nov 29 22:53:32 +0000 2019,1200548376498053127,Fri Nov 29 22:53:32 +0000 2019,"#BlackFraude É ""Black Friday"" ainda você vai pagar caro pelo que me fez 《"
Fri Nov 29 22:53:19 +0000 2019,1200548322496405512,Fri Nov 29 22:53:19 +0000 2019,"é incrivel como a #BlackFraude é real , um deck de Pokemon TCG que eu estavo esperando abaixar , de 34,99 foi para 40 reais , com 5% de desconto no debito ou boleto(37,99 reais) to como , Incrivel"
Fri Nov 29 22:53:08 +0000 2019,1200548275532812288,Fri Nov 29 22:53:08 +0000 2019,eu to amando as fotos kkkkkk #BlackFraude
Fri Nov 29 22:53:03 +0000 2019,1200548254515171329,Fri Nov 29 22:53:03 +0000 2019,E esse #BlackFraude do @McDonalds_BR e @BurgerKingBR ?
Fri Nov 29 22:52:22 +0000 2019,1200548080283725824,Fri Nov 29 22:52:22 +0000 2019,#BlackFraude pelo amor de Deus Burguer king vc me vem com essa porra de mercado pago meupai https://t.co/aALqAoH4Pb
Fri Nov 29 22:51:53 +0000 2019,1200547961798832128,Fri Nov 29 22:51:53 +0000 2019,"AMO que aqui é #BlackFraude mesmo. Enquanto 1/4 ou metade do produto for de imposto, não é black friday, é desconto do a vista msm. 

Olhem suas notinhas, e comecem a reparar no tanto de $$ que vcs dão pro governo todo santo dia. 

Ps. Notinha de mercado é a mais triste."
Fri Nov 29 22:51:14 +0000 2019,1200547797948420102,Fri Nov 29 22:51:14 +0000 2019,"Num é que deu pra eu aproveitar a blackfraude, 2 tênis free."
Fri Nov 29 22:50:27 +0000 2019,1200547601034219520,Fri Nov 29 22:50:27 +0000 2019,"MENTIRA, acabei de sair da fila do bk e eles falaram que não funciona na loja deles #blackfraude https://t.co/zoYtOp8CdV"
Fri Nov 29 22:49:49 +0000 2019,1200547440534917120,Fri Nov 29 22:49:49 +0000 2019,"Nós, Humanos.
#AmorDeMãe DiCaprio
TEM CRIANÇA AQUI CARALHO #AlcolumbreMaquiavelico
#AFazenda #BlackFraude #BlackFriday2019 #blackfridaybrasil #CidadeAlerta #ForçaGuerreira #BlackFraude #GuguLiberato #JN #jornaldacultura #JornaldaRecord #ProvaDoFazendeiro #JornalNacional 
#escola https://t.co/laE0qKsde3"
Fri Nov 29 22:49:34 +0000 2019,1200547378140532737,Fri Nov 29 22:49:34 +0000 2019,@_DaniiAlves_10 Ué... As coisas que me interessam na Black Friday aumentaram o preço e aplicaram o desconto. Não tem como concordar que não é uma #BlackFraude
Fri Nov 29 22:49:27 +0000 2019,1200547346234380288,Fri Nov 29 22:49:27 +0000 2019,pra mim esse sempre será o melhor vídeo de black friday #BlackFraude #BlackFriday2019 https://t.co/NDCcCet5FA
Fri Nov 29 22:49:25 +0000 2019,1200547340316282880,Fri Nov 29 22:49:25 +0000 2019,"@Lojas_Renner Estou decepcionada com a @Lojas_Renner sinceramente, muito decepcionada! Ainda mais vendo tudo registrado em vídeo, comentando a #BlackFraude"
Fri Nov 29 22:48:05 +0000 2019,1200547001928159233,Fri Nov 29 22:48:05 +0000 2019,Preciso comprar um celular e a BlackFraude  mostra como brasileiro gosta de ser enganado. @SamsungBrasil @XiaomiBrasil @MotorolaBR @asusbr @LGdobrasil  máfia descarada!
Fri Nov 29 22:47:59 +0000 2019,1200546977802575872,Fri Nov 29 22:47:59 +0000 2019,"Única promoção do mercado pago que eu consegui pegar, foi no rei do mate. O resto foi #BlackFraude Bk e Mcdonald foram um vexame"
Fri Nov 29 22:47:26 +0000 2019,1200546839721893888,Fri Nov 29 22:47:26 +0000 2019,Um resumo das #BlackFraude nas Americanas https://t.co/xWyG6G7mhZ
Fri Nov 29 22:46:26 +0000 2019,1200546587115761665,Fri Nov 29 22:46:26 +0000 2019,"#BlackFraude namoral dá pra tirar vários memes disso, por exemplo a coroa que brota do chão. 😂 https://t.co/9x4A7Ffs93"
Fri Nov 29 22:45:46 +0000 2019,1200546420106940416,Fri Nov 29 22:45:46 +0000 2019,"mais encarcera no mundo, ñ precisamos de Pacote anti crimes, precisamos de investimentos em Educação 
*militar na internet ñ é tudo
*vá nas manifestações 
*beba água 
#BlackFraude"
Fri Nov 29 22:45:39 +0000 2019,1200546393359867909,Fri Nov 29 22:45:39 +0000 2019,O maior flop da #BlackFraude foi o @MercadoPagoBR https://t.co/yIEct1LPoF
Fri Nov 29 22:45:37 +0000 2019,1200546384224694280,Fri Nov 29 22:45:37 +0000 2019,"Ontem R$1.900,00. Hoje na Black Friday ....de R$3.200,00 por R$2.200,00... #BlackFraude ,?? Grande Rede.....fica feio assim...fica pra próxima"
Fri Nov 29 22:44:55 +0000 2019,1200546206000275457,Fri Nov 29 22:44:55 +0000 2019,E eu que pensei que no Brasil a #BlackFriday2019  estava melhor que aqui na Suiça..#BlackFriday #BlackFraude 🤣🤣. #vergonha #pegaela #passada #blackfridaybrasil #vaibrasil #BlackFridaySale https://t.co/LnAHinDLyh
Fri Nov 29 22:44:22 +0000 2019,1200546067709906944,Fri Nov 29 22:44:22 +0000 2019,"Sextô
Nem esse metrô com lotação MUITO além do limite suportável
Vai tirar a minha paz
Hoje tem @marcaobaixada ft. @santuspe
OS CARINHAS QUE MORAM LOGO ALI VÃO INVADIR O SESC
É isso família Show #zero800 e não é promoção,  muito menos #BlackFraude
Vamos ocupar o @SescMeriti #piei"
Fri Nov 29 22:43:57 +0000 2019,1200545964383260672,Fri Nov 29 22:43:57 +0000 2019,"O meu país Conquista está um caos hoje 
Obrigado #BlackFraude #blackfridaybrasil 
Velho fiquei 30 minutos no terminal 
Isso sem contar que o ônibus não foi no meu bairro."
Fri Nov 29 22:43:55 +0000 2019,1200545955352924162,Fri Nov 29 22:43:55 +0000 2019,Olha a volta da #EggFriday ai gente! #BlackFriday #BlackFraude https://t.co/N9NmCSfSSl
Fri Nov 29 22:43:54 +0000 2019,1200545951997411329,Fri Nov 29 22:43:54 +0000 2019,Dedo coçando pra gastar nessa blackFraude
Fri Nov 29 22:43:51 +0000 2019,1200545939573923841,Fri Nov 29 22:43:51 +0000 2019,"E os vândalos são os manifestantes quando lutam por direitos. 
O Brasil que deu certo. 
#BlackFraude  #blackfriday https://t.co/4Dbsa56cGR"
Fri Nov 29 22:43:48 +0000 2019,1200545927196528640,Fri Nov 29 22:43:48 +0000 2019,"Hoje é o dia de comprar tudo pela metade do dobro e pelo terço do triplo.
#BlackFraude https://t.co/qiNCpE8fI4"
Fri Nov 29 22:43:34 +0000 2019,1200545868174237697,Fri Nov 29 22:43:34 +0000 2019,- Deixem o Instagram de vocês que hoje vou seguir geral e fazer grandes amizades. 🥰 #BlackFraude #blackfridaybrasil #BlackFriday #sexta #SextaDeTremuraSDV #sdvx_mixid #sdvgeral #SDVX #sdv
Fri Nov 29 22:43:01 +0000 2019,1200545727136641024,Fri Nov 29 22:43:01 +0000 2019,Ué @canalshoptime aumentou o preço hoje mesmo na cara dura hein kkkkkk #BlackFraude @DeOlhobook https://t.co/RWSEHZw9TG
Fri Nov 29 22:42:06 +0000 2019,1200545496571535360,Fri Nov 29 22:42:06 +0000 2019,É uma propaganda de Black Friday mais sem vergonha que a outra! #BlackFraude
Fri Nov 29 22:41:49 +0000 2019,1200545424932843528,Fri Nov 29 22:41:49 +0000 2019,Deixa eu sair de casa logo pq eu vou encostar ali na Hage e ver se eu consigo alguma coisa com a #BlackFraude kk
Fri Nov 29 22:41:29 +0000 2019,1200545341654876165,Fri Nov 29 22:41:29 +0000 2019,"Temporada de #BlackFraude, tá #Bombando pelo #Brasil a fora. #VaiVendo a #Situação, #EuFaloMesmo #BlackFridayBrasil. 😏💰💣💰👀😂👊🤑"
Fri Nov 29 22:41:10 +0000 2019,1200545263791808520,Fri Nov 29 22:41:10 +0000 2019,"Resumo da #BlackFriday2019 
Olhei pra fila do  @BurgerKingBR desisti.
Olhei pra do @McDonalds_BR tava pior.
Fui no @bobsbrasil.
Olhei e pensei.
Eu nem tava com fome mesmo.
#BlackFraude"
Fri Nov 29 22:40:21 +0000 2019,1200545056526086144,Fri Nov 29 22:40:21 +0000 2019,"Como foi na sua loja o #BlackFraude ops #blackfridaybrasil ?
Tirando o caos, foi tudo bem. https://t.co/IYHQZZsZd6"
Fri Nov 29 22:40:15 +0000 2019,1200545030760542214,Fri Nov 29 22:40:15 +0000 2019,"Dessa black friday, só vi desconto que valesse a pena (mesmo) aproveitar no salão que eu frequento... Fora isso, tudo blefe! 🤷🏽‍♀️ #BlackFraude"
Fri Nov 29 22:39:36 +0000 2019,1200544870991106049,Fri Nov 29 22:39:36 +0000 2019,@Joan_Edgley Tinha uma criança a frente dela #BlackFraude #blackfridaybrasil #BlackDasBlacks
Fri Nov 29 22:39:20 +0000 2019,1200544800681975810,Fri Nov 29 22:39:20 +0000 2019,Não tá fácil mesmo .#BlackFraude https://t.co/DizKYAwDXM
Fri Nov 29 22:39:18 +0000 2019,1200544793442553856,Fri Nov 29 22:39:18 +0000 2019,Alô @ProconRJ corre aqui no Nova América que o Mc Donald's tá lokão na #BlackFraude desde cedo!
Fri Nov 29 22:38:51 +0000 2019,1200544682280919041,Fri Nov 29 22:38:51 +0000 2019,Minha irmã pagou 1500 num cel ontem e hoje o mesmo tá por 1900 no mesmo site #BlackFraude
Fri Nov 29 22:38:34 +0000 2019,1200544610101137408,Fri Nov 29 22:38:34 +0000 2019,"#MercadoPago enganou geral.
Promo de 6x15 não tá funcionando.
#blackfraude"
Fri Nov 29 22:38:33 +0000 2019,1200544606594707456,Fri Nov 29 22:38:33 +0000 2019,Comprei um aparelho novo e troquei meu plano da @TIM_AJUDA no dia 26/11. Já me ligaram pra confirmar meus dados e até agora nada da confirmação via email. Agora só falta passar a #BlackFraude e cancelarem meu pedido...
Fri Nov 29 22:38:24 +0000 2019,1200544565197000704,Fri Nov 29 22:38:24 +0000 2019,"Teu filho foi coadjuvante, MAS O OSCAR VAI PARA VC Q ENSINOU A IMPORTÂNCIA DOS NOSSOS VALORES COMO PESSOA D BEM... q cena fabulosa parabéns meu irmão!!!
#BlackFraude https://t.co/yKzOjjlfYT"
Fri Nov 29 22:38:10 +0000 2019,1200544509731491844,Fri Nov 29 22:38:10 +0000 2019,"Que crise que nada, #BlackFriday2019 está batendo recodes de vendas mesmo sendo #BlackFraude em muitos casos."
Fri Nov 29 22:38:06 +0000 2019,1200544489871433730,Fri Nov 29 22:38:06 +0000 2019,"Hoje foi dia de comprar tudo pela metade do dobro na #BlackFraude .
#blackfridaybrasil
#BlackFriday2019 
#BlackFriday"
Fri Nov 29 22:36:59 +0000 2019,1200544210325311495,Fri Nov 29 22:36:59 +0000 2019,"Enquanto isso a #BlackFriday no Brasil ...

#BlackFraude https://t.co/rDzLv2aDfy"
Fri Nov 29 22:36:50 +0000 2019,1200544173172121601,Fri Nov 29 22:36:50 +0000 2019,"O preconceito não tá na cor. 
Tá no estilo, na vestimenta, na impressão que passa. A cor, é detalhe, sempre foi. 
#BlackFraude"
Fri Nov 29 22:35:34 +0000 2019,1200543855961096194,Fri Nov 29 22:35:34 +0000 2019,Nada ainda! #blackfridaybrasil #BlackFraude https://t.co/lPmGGbkC9S
Fri Nov 29 22:35:34 +0000 2019,1200543853033316352,Fri Nov 29 22:35:34 +0000 2019,"Não é no Chile, não é arrastão, é o BRASIL. Lembre-se que o político vem do povo. Um dia isso muda.

#Brasil #blackfraude em Brazil https://t.co/c1wboj4lb9"
Fri Nov 29 22:35:02 +0000 2019,1200543718425661440,Fri Nov 29 22:35:02 +0000 2019,Obrigado @felipeneto e @PrecoVigia por mostrar algumas das inúmeras malandragens da #BlackFraude https://t.co/sS9WF41KaB
Fri Nov 29 22:34:16 +0000 2019,1200543525559054336,Fri Nov 29 22:34:16 +0000 2019,"As pessoas fizeram isso achando que iam comprar TV e smartphone a R$ 1,00? Única explicação pra tanta maluquice... #BlackFraude #blackfridaybrasil https://t.co/pOEsiOBEk7"
Fri Nov 29 22:33:01 +0000 2019,1200543212873666566,Fri Nov 29 22:33:01 +0000 2019,"Parabéns  @LATAM_BRA  pelo PESSIMO preparo e atendimento de vcs p/ resolver uma cobrança  duplicada de uma compra de passagens. Se ñ bastasse vcs ñ cancelaram uma,  mas as duas cobranças e querem nos enfiar goela abaixo tarifas mais caras do que era minha compra.  #Blackfraude"
Fri Nov 29 22:32:52 +0000 2019,1200543173866655746,Fri Nov 29 22:32:52 +0000 2019,a maior #BlackFraude se chama @davidmirandario
Fri Nov 29 22:32:26 +0000 2019,1200543064353316864,Fri Nov 29 22:32:26 +0000 2019,"@Lojas_Renner Claro, no momento do pagamento, me engana que eu gosto! #BlackFraude"
Fri Nov 29 22:30:54 +0000 2019,1200542678825472000,Fri Nov 29 22:30:54 +0000 2019,aqui na terra do peixe nem na blackfraude tem peixe barato !!!
Fri Nov 29 22:30:51 +0000 2019,1200542666414575616,Fri Nov 29 22:30:51 +0000 2019,"consegui um monte de cupom pra #BlackFriday, ou melhor, #BlackFraude. Mas 6 acham que eu vou usar? Negativo.😢"
Fri Nov 29 22:30:38 +0000 2019,1200542614501634049,Fri Nov 29 22:30:38 +0000 2019,"@Estadao @colunadobroad Só por ALGUM FENÔMENO INTERGALÁCTICO EM UMA DIMENSÃO PARALELA DE UM UNIVERSO INEXPLICÁVEL quem escreveu este Tweet poderá tê-lo feito sem plástico, darlings🥰🥰🥰#NovesForaZERO #BlackHoleFriday #Narnia #BlackFraude #WomenWhoCode #WomenInTech #Q https://t.co/d7MgBZKtuR"
Fri Nov 29 22:29:58 +0000 2019,1200542445106282496,Fri Nov 29 22:29:58 +0000 2019,"agora rico e consumista são os q mais sofrem com caos ambiental, acostumados c conforto excessivo, sabe como é... alguma justiça tem #BlackFraude #Blackfriday2019"
Fri Nov 29 22:29:26 +0000 2019,1200542310674632710,Fri Nov 29 22:29:26 +0000 2019,@carrefourbrasil pior site para compra do Brasil!!! #BlackFraude #blackfridaybrasil #BlackFridayCarrefour
Fri Nov 29 22:28:21 +0000 2019,1200542038414053377,Fri Nov 29 22:28:21 +0000 2019,"Os ativistas contra produção e consumo desenfreado mais do q certos e ainda preservando vidas de idiotas consumistas e defensores, mas deixem a bosta rolar, manada ninguém segura, pena é q caos ambiental é p todos, podia ser só na casa deles #BlackFraude #Blackfriday2019"
Fri Nov 29 22:28:06 +0000 2019,1200541975990198277,Fri Nov 29 22:28:06 +0000 2019,"A única coisa que tenho certeza hoje, é que amanhã vai ter um monte de loja divulgando ""prorrogação da black friday"".  #blackfridaybrasil #BlackFraude #blackfriday"
Fri Nov 29 22:26:45 +0000 2019,1200541634909356032,Fri Nov 29 22:26:45 +0000 2019,@joiccecruz A tal da #BlackFraude
Fri Nov 29 22:26:40 +0000 2019,1200541612927078401,Fri Nov 29 22:26:40 +0000 2019,"cupom 150 reais no Rappi
#BlackFriday2019 #BlackFridayMe #BlackDasBlacks #BlackFridaySale #blackfriday #desconto #blackfraude https://t.co/phAYk3Fvcz"
Fri Nov 29 22:26:32 +0000 2019,1200541578940563457,Fri Nov 29 22:26:32 +0000 2019,@Brown26Mary @felixerika @wlonghi @BurgerKingBR @MercadoPagoBR Era 6x15 sim pelo mercado pago aí deu um B.O aí e eles cobriram a #BlackFraude fazendo 3x15
Fri Nov 29 22:26:14 +0000 2019,1200541506391695367,Fri Nov 29 22:26:14 +0000 2019,@BurgerKingBR Cade essa oferta no aplicativo hein @BurgerKingBR ??? De manhã estava e agora sumiu... #BlackFraude https://t.co/EHLf6EtEj0
Fri Nov 29 22:26:07 +0000 2019,1200541476561788939,Fri Nov 29 22:26:07 +0000 2019,"É sério que brasileiro acredita em #blackfraude???
Ops #BlackFiday? até aqueles que viajavam para os Estates nessa época para aproveitar as promoções de lá?
Nada mais brasileiro do que adorar passar recibo de otário"
Fri Nov 29 22:25:39 +0000 2019,1200541359352008706,Fri Nov 29 22:25:39 +0000 2019,Eu sabiaa que não iria dar certo!!! Parabéns mercado pago pela propaganda enganosa !! #MercadoPago #BlackFraude #burguerking #McDonalds
Fri Nov 29 22:25:11 +0000 2019,1200541239566835712,Fri Nov 29 22:25:11 +0000 2019,"por causa dessas fraudes é q nunca entro em chuva de consumo, festas, blacks etc compro antes, planejado e só o q é primordial, cada vez menos #BlackFraude #Blackfriday2019"
Fri Nov 29 22:24:46 +0000 2019,1200541134696669190,Fri Nov 29 22:24:46 +0000 2019,"@BurgerKingBR Tão de sacanagem né, agora? Muita decepção essa #BlackFraude de vocês!"
Fri Nov 29 22:24:18 +0000 2019,1200541017717522433,Fri Nov 29 22:24:18 +0000 2019,"assim é a blackfriday na tal @amazonBR. Cerca de 5 dias atrás esse produto estava a R$1.989,00. Inclusive em reviews de youtubers. Daí aumentou pra 2.549,00 e só hoje, ao longo da eufórica @blacfriday, aumentou pra R$2.749,00. #fail #BlackFraude https://t.co/gOFTYjB8ik"
Fri Nov 29 22:24:12 +0000 2019,1200540994002923520,Fri Nov 29 22:24:12 +0000 2019,"@eaibrow_ Amado, o BK enganou meio mundo. A fila lá na lua e vc carinha fala q o app do mercado pago tá fora do ar e n tem como honrar a promo. O app for Mac ta o dia TD fora do ar. Nas lojas a promo é o dobro do preço kkkk Blackfraude."
Fri Nov 29 22:23:48 +0000 2019,1200540894748971008,Fri Nov 29 22:23:48 +0000 2019,"Quem nunca viu este filme não teve infância 🔥
#filmes 
#netflix 
#blackfraude
# https://t.co/hcTOdXXNY2"
Fri Nov 29 22:23:05 +0000 2019,1200540711990571009,Fri Nov 29 22:23:05 +0000 2019,Cadê a #BlacFriday de caipirinha? Nessa não pode ter #BlackFraude !!!!
Fri Nov 29 22:22:35 +0000 2019,1200540585284767745,Fri Nov 29 22:22:35 +0000 2019,@roducontra @tririos @BurgerKingBR @MercadoPagoBR #BlackFraude em todo o Brasil&gt; Imagine na @havanoficial
Fri Nov 29 22:22:23 +0000 2019,1200540534542131205,Fri Nov 29 22:22:23 +0000 2019,"Dps que a besteira foi feita e muita gente pagou mais CARO, vcs querem tentar abafar o grande furo que vcs conseguiram com a mídia coitados @BurgerKingBR @MercadoPagoBR #BlackFraude #MercadoPago #blackfridaybrasil https://t.co/kihILdrKVl"
Fri Nov 29 22:21:28 +0000 2019,1200540306107772928,Fri Nov 29 22:21:28 +0000 2019,"Uma das maiores fakes do ano:
Quarteirão a 1 real no MC Donald's...
E teve trouxa que acreditou...
Muita confusão no da Tijuca...
Kkkkkkkkkkkkkkkkkkkkkkkkkkk
#BlackFraude 
#McDonalds 
Não foi fraude !!!
Foram trouxas que espalharam no whatsapp"
Fri Nov 29 22:20:39 +0000 2019,1200540098258964482,Fri Nov 29 22:20:39 +0000 2019,Esse é o tipo de #BlackFraude que eu gosto. O Chile vem.. . https://t.co/yYL8Qtdicp
Fri Nov 29 22:20:09 +0000 2019,1200539975667900416,Fri Nov 29 22:20:09 +0000 2019,"@BurgerKingBR A maior #blackfraude de todas, sem dúvida. Tentaram se retratar por conta dos problemas no Mercado Pago, e só cagaram mais ainda. Estão de parabéns, viu?! 👏👏👏"
Fri Nov 29 22:20:08 +0000 2019,1200539971364495360,Fri Nov 29 22:20:08 +0000 2019,"Gente, isso é sério? Onde foi isso? 😹😹😹😹 #BlackFraude #BlackFriday https://t.co/zmZAhVh0ES"
Fri Nov 29 22:18:56 +0000 2019,1200539667285843969,Fri Nov 29 22:18:56 +0000 2019,"DESSA VEZ O BURGER KING FOI LONGE DEMAIS 😂😂 Depois de alguns problemas com o #MercadoPago, o #Burgerking liberou a MELHOR promoção 😍😍😍 agora: antes eram 6 por 15, agora NOVE por 15. #blackfridaybrasil #blackfriday #blackfraude https://t.co/UPmZRj3Gur"
Fri Nov 29 22:18:21 +0000 2019,1200539521399631872,Fri Nov 29 22:18:21 +0000 2019,Se  matam pra comprar pela metade do dobro #blackfraude https://t.co/8LfVYTjpid
Fri Nov 29 22:18:08 +0000 2019,1200539465506271232,Fri Nov 29 22:18:08 +0000 2019,@BurguerKingBR está fazendo o Consumidor de Palhaço! Fui em dois locais diferentes e nenhum aceitou! Tenho fotos e vou publicar! Locais com todo mundo reclamando. SABEM COMO RESOLVER ISSO AMIGOS CONSUMIDORES: #BKNUNCAMAIS #ENGANAÇÃO #BLACKFRAUDE #BKFRIDAY #BLACKFRIDAY #GOLPE https://t.co/4CfXolkl7Z
Fri Nov 29 22:17:32 +0000 2019,1200539316503666688,Fri Nov 29 22:17:32 +0000 2019,"@AnqaComms @Mobile_Time Marília tava certa, ninguém vai sofrer sozinho, todo mundo vai sofrer #MercadoPago #BlackFraude"
Fri Nov 29 22:17:25 +0000 2019,1200539287374225408,Fri Nov 29 22:17:25 +0000 2019,"#sextou É dia de Bléqui Fraidi caraaaalhoooo 🥳🤪
#BlackFraude #blackfridaybrasil #BlackFriday #BlackDasBlacks https://t.co/z85VmWx6kg"
Fri Nov 29 22:17:13 +0000 2019,1200539236602171392,Fri Nov 29 22:17:13 +0000 2019,@CorreiosBR Como assim? Voltaram a entrega no CEP 25223-460? #BlackFraude
Fri Nov 29 22:16:12 +0000 2019,1200538980728688642,Fri Nov 29 22:16:12 +0000 2019,@BurgerKingBR @BurgerKingBR está fazendo o Consumidor de Palhaço! Fui em dois locais diferentes e nenhum aceitou! Tenho fotos e vou publicar! Locais com todo mundo reclamando. SABEM COMO RESOLVER ISSO AMIGOS CONSUMIDORES: #BKNUNCAMAIS #ENGANAÇÃO #BLACKFRAUDE #BKFRIDAY #BLACKFRIDAY #GOLPE https://t.co/EzCEEQi0vV
Fri Nov 29 22:15:49 +0000 2019,1200538884574199809,Fri Nov 29 22:15:49 +0000 2019,@Urublog melhor esperar passar a #BlackFraude daí vc não paga a metade do dobro e sim o valor normal.
Fri Nov 29 22:15:41 +0000 2019,1200538852273864712,Fri Nov 29 22:15:41 +0000 2019,"Imperdível 💥
#blackfridaybrasil 
#BlackFraude https://t.co/9L7Ino4mDZ"
Fri Nov 29 22:13:46 +0000 2019,1200538368641306625,Fri Nov 29 22:13:46 +0000 2019,"Estou na Av. Brilhante no BK e o atendente disse que essa loja não está participando da promoção. Fiquei muito chateado, pois fiquei constrangido. Se não envolve todas as lojas deveria estar no post. @BurgerKingBR #BlackFraude https://t.co/aTOmUpXrxD"
